class,num_vertices,num_faces,face_types,bounding_box
AircraftBuoyant,742,1375,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.32, 0.35, 0.98]}"
AircraftBuoyant,3298,6348,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.38, 0.33]}"
AircraftBuoyant,1093,1930,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.67, 0.98, 0.67]}"
AircraftBuoyant,1097,1976,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.29, 0.31]}"
AircraftBuoyant,12987,24466,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.21, 0.22, 0.98]}"
AircraftBuoyant,3174,6000,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.6, 0.98, 0.6]}"
AircraftBuoyant,795,1382,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.32, 0.35, 0.98]}"
AircraftBuoyant,432,640,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.39, 0.27]}"
AircraftBuoyant,1878,6173,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.61, 0.98, 0.63]}"
AircraftBuoyant,8761,16960,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.93, 0.98, 0.94]}"
Cellphone,2288,4580,only triangles,"{'min': [-0.91, -0.52, -0.27], 'max': [0.97, 0.44, 0.16]}"
Cellphone,8796,16102,only triangles,"{'min': [-0.89, -0.49, -0.28], 'max': [1.01, 0.4, 0.12]}"
Cellphone,9738,18396,only triangles,"{'min': [-0.97, -0.22, -0.14], 'max': [0.66, 0.37, 0.09]}"
Cellphone,20105,36972,only triangles,"{'min': [-0.94, -0.41, -0.33], 'max': [1.02, 0.37, 0.1]}"
Cellphone,6318,11987,only triangles,"{'min': [-1.13, -0.39, -0.17], 'max': [0.81, 0.43, 0.27]}"
Cellphone,742,1422,only triangles,"{'min': [-0.54, -0.17, -0.11], 'max': [0.99, 0.26, 0.12]}"
Cellphone,925,1735,only triangles,"{'min': [-0.63, -0.2, -0.13], 'max': [1.03, 0.3, 0.21]}"
Cellphone,5016,9766,only triangles,"{'min': [-1.06, -0.59, -0.15], 'max': [0.81, 0.45, 0.18]}"
Cellphone,1271,2481,only triangles,"{'min': [-0.62, -0.44, -0.11], 'max': [1.0, 0.32, 0.18]}"
Cellphone,16185,59840,only triangles,"{'min': [-0.99, -0.28, -0.06], 'max': [0.49, 0.27, 0.2]}"
Cellphone,34506,74103,only triangles,"{'min': [-1.01, -0.49, -0.09], 'max': [0.93, 0.42, 0.16]}"
Cellphone,1230,2380,only triangles,"{'min': [-1.0, -0.31, -0.12], 'max': [0.76, 0.49, 0.16]}"
Cellphone,7977,14376,only triangles,"{'min': [-0.94, -0.38, -0.22], 'max': [0.97, 0.56, 0.16]}"
Cellphone,14101,26960,only triangles,"{'min': [-1.22, -0.45, -0.27], 'max': [0.65, 0.31, 0.25]}"
Cellphone,4288,8564,only triangles,"{'min': [-0.7, -0.25, -0.19], 'max': [0.98, 0.35, 0.14]}"
Cellphone,2527,5956,only triangles,"{'min': [-0.91, -0.24, -0.22], 'max': [0.81, 0.34, 0.1]}"
Cellphone,27252,53829,only triangles,"{'min': [-0.85, -0.41, -0.08], 'max': [1.02, 0.59, 0.15]}"
Cellphone,2524,5956,only triangles,"{'min': [-0.89, -0.23, -0.22], 'max': [0.84, 0.33, 0.09]}"
Cellphone,5687,11460,only triangles,"{'min': [-0.8, -0.38, -0.15], 'max': [0.78, 0.34, 0.09]}"
Cellphone,348,644,only triangles,"{'min': [-0.16, -0.94, -0.01], 'max': [0.34, 0.07, 0.03]}"
Drum,168,1128,only triangles,"{'min': [0.46, 0.33, 0.0], 'max': [1.5, 1.37, 0.77]}"
Drum,5561,33351,only triangles,"{'min': [1.1, 0.44, -0.0], 'max': [1.68, 0.97, 0.67]}"
Drum,5390,33603,only triangles,"{'min': [-0.15, -0.14, 0.0], 'max': [0.14, 0.15, 0.26]}"
Drum,24,132,only triangles,"{'min': [1.74, 1.35, 0.3], 'max': [1.99, 1.6, 0.38]}"
Drum,240,1572,only triangles,"{'min': [2.51, 1.01, 0.0], 'max': [3.16, 2.46, 1.45]}"
Drum,192,1362,only triangles,"{'min': [3.71, 0.36, 1.97], 'max': [4.37, 1.02, 2.44]}"
Drum,5506,32619,only triangles,"{'min': [-0.16, -0.17, -0.0], 'max': [0.16, 0.15, 0.7]}"
Drum,444,2754,only triangles,"{'min': [-0.03, 0.11, -0.03], 'max': [0.51, 0.8, 0.66]}"
Drum,169,1329,only triangles,"{'min': [-2.29, -2.29, -3.48], 'max': [2.29, 2.29, 3.04]}"
Drum,1800,11628,only triangles,"{'min': [0.25, 0.27, -0.02], 'max': [1.01, 1.03, 1.09]}"
Drum,1296,8244,only triangles,"{'min': [13.76, 11.73, -0.07], 'max': [15.76, 13.73, 2.41]}"
Drum,1808,11316,only triangles,"{'min': [-0.16, -0.08, -0.02], 'max': [0.0, 0.08, 0.02]}"
Drum,5653,33699,only triangles,"{'min': [0.0, 0.0, 0.0], 'max': [0.58, 0.58, 0.96]}"
Drum,651,3894,only triangles,"{'min': [1.82, 0.87, 0.44], 'max': [2.22, 1.27, 1.15]}"
Drum,8313,37275,only triangles,"{'min': [0.97, -0.02, 0.0], 'max': [1.74, 0.75, 0.66]}"
Drum,4790,30513,only triangles,"{'min': [-0.02, -0.44, -0.01], 'max': [0.5, 0.46, 0.61]}"
Drum,7993,50202,only triangles,"{'min': [1.67, 0.83, 0.39], 'max': [2.18, 1.32, 0.94]}"
Drum,1200,7752,only triangles,"{'min': [0.82, 0.45, 0.51], 'max': [1.58, 1.21, 1.09]}"
Drum,36,204,only triangles,"{'min': [0.54, -0.42, -0.27], 'max': [1.75, 0.69, 0.43]}"
Drum,1609,9414,only triangles,"{'min': [-0.41, 0.7, 0.0], 'max': [0.32, 1.43, 1.25]}"
Monoplane,338,556,only triangles,"{'min': [-0.98, -0.89, -0.14], 'max': [0.78, 0.89, 0.31]}"
Monoplane,1672,2768,only triangles,"{'min': [-0.62, -0.98, -0.2], 'max': [0.71, 0.98, 0.15]}"
Monoplane,627,1061,only triangles,"{'min': [-0.67, -0.88, -0.13], 'max': [0.56, 0.89, 0.29]}"
Monoplane,931,1862,only triangles,"{'min': [-0.92, -0.72, -0.11], 'max': [0.84, 0.86, 0.32]}"
Monoplane,2149,4146,only triangles,"{'min': [-1.19, -0.84, -0.15], 'max': [0.72, 0.83, 0.2]}"
Monoplane,790,1328,only triangles,"{'min': [-0.99, -0.52, -0.13], 'max': [0.99, 0.47, 0.09]}"
Monoplane,837,1578,only triangles,"{'min': [-1.05, -0.97, -0.14], 'max': [0.72, 1.0, 0.21]}"
Monoplane,2337,4152,only triangles,"{'min': [-1.0, -0.69, -0.1], 'max': [0.62, 0.45, 0.3]}"
Monoplane,586,940,only triangles,"{'min': [-1.0, -0.54, -0.05], 'max': [0.97, 0.43, 0.19]}"
Monoplane,593,1000,only triangles,"{'min': [-0.96, -0.33, -0.11], 'max': [0.97, 0.32, 0.07]}"
Monoplane,393,668,only triangles,"{'min': [-0.91, -0.8, -0.17], 'max': [0.99, 0.76, 0.15]}"
Monoplane,7418,14840,only triangles,"{'min': [-1.12, -1.05, -0.15], 'max': [0.73, 0.9, 0.35]}"
Monoplane,597,1032,only triangles,"{'min': [-1.04, -0.98, -0.26], 'max': [0.76, 1.0, 0.21]}"
Monoplane,1264,2088,only triangles,"{'min': [-1.03, -0.63, -0.14], 'max': [0.75, 0.63, 0.13]}"
Monoplane,2512,4872,only triangles,"{'min': [-0.81, -0.94, -0.18], 'max': [0.98, 0.87, 0.14]}"
Monoplane,524,868,only triangles,"{'min': [-0.78, -0.49, -0.14], 'max': [0.94, 0.49, 0.27]}"
Monoplane,713,1344,only triangles,"{'min': [-0.7, -0.97, -0.26], 'max': [0.94, 0.98, 0.12]}"
Monoplane,5849,10232,only triangles,"{'min': [-0.85, -0.99, -0.23], 'max': [0.57, 1.0, 0.13]}"
Monoplane,238,374,only triangles,"{'min': [-0.74, -0.91, -0.29], 'max': [0.99, 0.88, 0.13]}"
Monoplane,1521,2704,only triangles,"{'min': [-1.07, -0.61, -0.15], 'max': [0.68, 0.31, 0.25]}"
Motorcycle,3061,5544,only triangles,"{'min': [-0.99, -0.55, -0.39], 'max': [0.81, 0.53, 0.36]}"
Motorcycle,12097,22065,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.58, 0.48]}"
Motorcycle,4680,9454,only triangles,"{'min': [-0.82, -0.52, -0.17], 'max': [0.93, 0.77, 0.76]}"
Motorcycle,118,180,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.42, 0.56, 0.98]}"
Motorcycle,16542,32576,only triangles,"{'min': [-1.05, -0.4, -0.42], 'max': [0.91, 0.31, 0.28]}"
Motorcycle,14389,28454,only triangles,"{'min': [-0.75, -0.68, -0.34], 'max': [1.04, 0.68, 0.39]}"
Motorcycle,547,1036,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.35, 0.58, 0.98]}"
Motorcycle,9543,18238,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.45, 0.63, 0.98]}"
Motorcycle,15291,29064,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.33, 0.59]}"
Motorcycle,46407,90616,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.35, 0.55, 0.98]}"
Motorcycle,12097,22065,only triangles,"{'min': [-0.93, -0.53, -0.48], 'max': [0.99, 0.67, 0.46]}"
Motorcycle,32572,64374,only triangles,"{'min': [-0.9, -0.59, -0.39], 'max': [0.87, 0.41, 0.36]}"
Motorcycle,7004,12538,only triangles,"{'min': [-1.0, -0.43, -0.3], 'max': [0.95, 0.61, 0.36]}"
Motorcycle,9543,18238,only triangles,"{'min': [-0.78, -0.6, -0.45], 'max': [0.96, 0.59, 0.34]}"
Motorcycle,3397,6096,only triangles,"{'min': [-0.98, -0.6, -0.31], 'max': [0.8, 0.52, 0.3]}"
Motorcycle,9168,18420,only triangles,"{'min': [-0.84, -0.71, -0.43], 'max': [1.03, 0.41, 0.4]}"
Motorcycle,3920,7453,only triangles,"{'min': [-0.99, -0.62, -0.37], 'max': [0.84, 0.44, 0.38]}"
Motorcycle,18397,33774,only triangles,"{'min': [-0.92, -0.48, -0.23], 'max': [0.87, 0.48, 0.33]}"
Motorcycle,12160,22067,only triangles,"{'min': [-0.96, -0.53, -0.48], 'max': [0.96, 0.66, 0.47]}"
Motorcycle,2747,4590,only triangles,"{'min': [-1.02, -0.52, -0.25], 'max': [0.88, 0.57, 0.31]}"
Motorcycle,18315,36384,only triangles,"{'min': [-0.87, -0.7, -0.37], 'max': [0.85, 0.56, 0.38]}"
Motorcycle,5713,11152,only triangles,"{'min': [-0.94, -0.58, -0.47], 'max': [0.92, 0.68, 0.36]}"
Motorcycle,6529,12510,only triangles,"{'min': [-0.94, -0.47, -0.31], 'max': [0.97, 0.45, 0.3]}"
Motorcycle,15288,29064,only triangles,"{'min': [-1.03, -0.75, -0.31], 'max': [0.92, 0.43, 0.32]}"
Motorcycle,46403,90616,only triangles,"{'min': [-0.85, -0.55, -0.36], 'max': [0.96, 0.48, 0.26]}"
Motorcycle,25632,45963,only triangles,"{'min': [-0.98, -0.55, -0.71], 'max': [0.94, 0.69, 0.25]}"
Guitar,32762,64993,only triangles,"{'min': [-0.74, -0.29, -0.06], 'max': [0.78, 0.25, 0.13]}"
Guitar,1033,1932,only triangles,"{'min': [-1.04, -0.21, -0.07], 'max': [0.43, 0.32, 0.06]}"
Guitar,270,448,only triangles,"{'min': [-0.74, -0.21, -0.12], 'max': [0.81, 0.25, 0.03]}"
Guitar,29451,58093,only triangles,"{'min': [-0.67, -0.29, -0.06], 'max': [0.86, 0.22, 0.12]}"
Guitar,27250,50370,only triangles,"{'min': [-0.95, -0.18, -0.04], 'max': [0.46, 0.2, 0.03]}"
Guitar,1621,2871,only triangles,"{'min': [-0.66, -0.22, -0.05], 'max': [0.83, 0.26, 0.05]}"
Guitar,1864,3600,only triangles,"{'min': [-0.73, -0.24, -0.08], 'max': [0.72, 0.23, 0.08]}"
Guitar,5530,11008,only triangles,"{'min': [-0.77, -0.31, -0.02], 'max': [0.79, 0.31, 0.03]}"
Guitar,24669,47406,only triangles,"{'min': [-0.83, -0.18, -0.07], 'max': [0.64, 0.2, 0.06]}"
Guitar,1062,1998,only triangles,"{'min': [-0.8, -0.33, -0.12], 'max': [1.0, 0.3, 0.09]}"
Guitar,3655,7019,only triangles,"{'min': [-0.8, -0.26, -0.05], 'max': [0.75, 0.27, 0.11]}"
Guitar,6143,12087,only triangles,"{'min': [-0.67, -0.34, -0.05], 'max': [0.86, 0.3, 0.11]}"
Guitar,1481,2575,only triangles,"{'min': [-1.04, -0.23, -0.08], 'max': [0.46, 0.21, 0.08]}"
Guitar,4694,9011,only triangles,"{'min': [-0.87, -0.29, -0.09], 'max': [0.59, 0.28, 0.06]}"
Guitar,799,1397,only triangles,"{'min': [-0.86, -0.19, -0.15], 'max': [0.78, 0.33, 0.1]}"
Guitar,10265,20236,only triangles,"{'min': [-0.66, -0.28, -0.02], 'max': [0.86, 0.15, 0.06]}"
Guitar,8888,17465,only triangles,"{'min': [-0.75, -0.27, -0.03], 'max': [0.81, 0.3, 0.06]}"
Guitar,3016,5657,only triangles,"{'min': [-0.84, -0.24, -0.14], 'max': [0.7, 0.41, 0.11]}"
Guitar,7614,13769,only triangles,"{'min': [-0.88, -0.31, -0.13], 'max': [0.73, 0.31, 0.21]}"
Guitar,8636,16932,only triangles,"{'min': [-0.79, -0.24, -0.05], 'max': [0.88, 0.27, 0.06]}"
HumanHead,3224,19092,only triangles,"{'min': [-0.38, -1.36, -0.01], 'max': [0.39, -0.57, 0.97]}"
HumanHead,4769,28086,only triangles,"{'min': [8.09, 9.94, 0.61], 'max': [11.14, 13.69, 4.81]}"
HumanHead,2885,17058,only triangles,"{'min': [-3.14, 3.7, -1.58], 'max': [-1.52, 5.6, 1.43]}"
HumanHead,1334,8028,only triangles,"{'min': [-0.93, -0.31, 0.0], 'max': [0.93, 1.7, 2.32]}"
HumanHead,5161,30666,only triangles,"{'min': [0.0, -7.3, 5.15], 'max': [3.73, -2.34, 11.03]}"
HumanHead,7968,47469,only triangles,"{'min': [-33.61, -30.34, -0.29], 'max': [0.06, 1.37, 39.26]}"
HumanHead,7896,15788,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.7, 0.98, 0.85]}"
HumanHead,906,2070,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.58, 0.98, 0.76]}"
HumanHead,484,919,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.6, 0.98, 0.76]}"
HumanHead,664,1197,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.75, 0.98, 0.94]}"
HumanHead,1996,3564,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.57, 0.76, 0.98]}"
HumanHead,2034,3946,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.94, 0.95]}"
HumanHead,882,1646,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.74, 0.98, 0.84]}"
HumanHead,2687,4801,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.96, 0.98, 0.9]}"
HumanHead,5167,30336,only triangles,"{'min': [-1.16, -1.2, -2.45], 'max': [1.21, 2.56, 2.37]}"
HumanHead,9843,19492,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.88, 0.71]}"
HumanHead,1884,3604,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.68, 0.98, 0.82]}"
HumanHead,17358,34712,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.58, 0.98, 0.78]}"
HumanHead,216,426,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.55, 0.98, 0.71]}"
HumanHead,1426,2790,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.9, 0.98, 0.95]}"
HumanHead,2991,5728,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.71, 0.98, 0.91]}"
HumanHead,692,1380,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.74, 0.98, 0.92]}"
HumanHead,1543,2688,only triangles,"{'min': [0.04, 0.03, 0.03], 'max': [0.7, 0.98, 0.83]}"
HumanHead,1984,3747,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.69, 0.98, 0.83]}"
HumanHead,193,384,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.76, 0.98, 0.93]}"
HumanHead,4296,24864,only triangles,"{'min': [-2.33, -2.78, -0.35], 'max': [2.52, 4.09, 5.56]}"
HumanHead,3009,5951,only triangles,"{'min': [0.03, 0.27, 0.03], 'max': [0.47, 0.98, 0.47]}"
HumanHead,977,1852,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.6, 0.98, 0.63]}"
HumanHead,959,5589,only triangles,"{'min': [25.29, 0.01, 2.47], 'max': [25.88, 0.67, 3.26]}"
HumanHead,1919,11118,only triangles,"{'min': [11598.77, -11225.93, 7202.79], 'max': [11787.05, -10979.02, 7483.18]}"
HumanHead,17666,35328,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.82, 0.98, 0.69]}"
HumanHead,314,615,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.85, 0.96, 0.98]}"
HumanHead,4438,26382,only triangles,"{'min': [-0.5, -1.0, -0.38], 'max': [1.37, 1.0, 2.17]}"
HumanHead,1173,2260,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.64, 0.98, 0.8]}"
HumanHead,5641,10543,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.52, 0.98, 0.65]}"
HumanHead,263,465,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.67, 0.98, 0.91]}"
HumanHead,5243,30981,only triangles,"{'min': [-3.81, -0.91, 15.18], 'max': [-1.69, 1.57, 18.31]}"
HumanHead,1166,6816,only triangles,"{'min': [-4.16, 1.34, -4.34], 'max': [1.07, 8.2, 4.8]}"
HumanHead,9166,18008,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.6, 0.98, 0.75]}"
HumanHead,270,536,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.75, 0.98, 0.88]}"
HumanHead,3490,19104,only triangles,"{'min': [-2.24, -3.13, 0.3], 'max': [-0.93, -1.92, 1.81]}"
HumanHead,295,557,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.68, 0.98, 0.74]}"
HumanHead,26749,51801,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.72, 0.98, 0.8]}"
HumanHead,2319,13848,only triangles,"{'min': [0.7, -2.24, -1.39], 'max': [5.72, 1.93, 5.27]}"
HumanHead,1884,3604,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.71, 0.98, 0.9]}"
HumanHead,186,360,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.72, 0.98, 0.78]}"
HumanHead,2093,13146,only triangles,"{'min': [2.84, 3.56, 10.78], 'max': [4.06, 5.18, 12.93]}"
HumanHead,6146,36864,only triangles,"{'min': [0.15, 0.15, 0.16], 'max': [0.46, 0.46, 0.49]}"
HumanHead,6211,37047,only triangles,"{'min': [-0.11, 1.62, -0.01], 'max': [0.11, 1.86, 0.25]}"
HumanHead,5276,31296,only triangles,"{'min': [-0.48, -0.17, -0.06], 'max': [0.46, 0.65, 1.14]}"
HumanHead,5284,31161,only triangles,"{'min': [-1.98, -0.95, 0.0], 'max': [-0.28, 0.92, 2.43]}"
Wheel,1396,1816,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.2, 0.98, 0.97]}"
Wheel,720,1400,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.98, 0.11]}"
Wheel,3783,7110,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.54, 0.98, 0.97]}"
Wheel,504,972,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.24, 0.98, 0.98]}"
Wheel,648,1296,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.97, 0.98, 0.44]}"
Wheel,512,1020,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.98, 0.11]}"
Wheel,256,508,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.98, 0.2]}"
Wheel,4352,7556,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.98, 0.48]}"
Wheel,722,1422,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.91, 0.91]}"
Wheel,830,1660,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.97, 0.98, 0.53]}"
Wheel,3721,7442,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.97, 0.98, 0.41]}"
Wheel,80,128,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.98, 0.69]}"
Wheel,128,252,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.98, 0.15]}"
Wheel,160,315,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.91, 0.98, 0.73]}"
Wheel,1247,2490,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.98, 0.38]}"
Wheel,413,700,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.98, 0.5]}"
Wheel,794,1624,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.98, 0.41]}"
Helicopter,675,1270,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.86, 0.98, 0.29]}"
Helicopter,1201,2319,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.74, 0.29, 0.98]}"
Helicopter,35044,70103,only triangles,"{'min': [-0.96, -0.8, -0.2], 'max': [0.92, 0.93, 0.16]}"
Helicopter,6136,10656,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.8, 0.47, 0.98]}"
Helicopter,2046,3460,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.26, 0.65]}"
Helicopter,2747,5138,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.66, 0.28, 0.98]}"
Helicopter,7818,14166,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.76, 0.31, 0.98]}"
Helicopter,267,524,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.82, 0.27, 0.98]}"
Helicopter,58392,116773,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.92, 0.25, 0.98]}"
Helicopter,294,578,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.22, 0.25, 0.98]}"
Helicopter,1162,2056,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.76, 0.25]}"
Helicopter,598,1004,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.69, 0.98, 0.18]}"
Helicopter,1545,2438,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.84, 0.98, 0.3]}"
Helicopter,7851,14167,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.76, 0.98, 0.31]}"
Helicopter,439,900,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.82, 0.27, 0.98]}"
Helicopter,496,923,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.73, 0.32, 0.98]}"
Helicopter,1545,2709,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.3, 0.84]}"
Helicopter,17617,34164,only triangles,"{'min': [-0.97, -0.74, -0.2], 'max': [0.8, 0.77, 0.26]}"
Helicopter,5207,7990,only triangles,"{'min': [-0.81, -0.54, -0.29], 'max': [0.95, 0.84, 0.23]}"
Helicopter,5429,8498,only triangles,"{'min': [-0.95, -0.6, -0.22], 'max': [0.85, 0.76, 0.23]}"
Helicopter,4498,8476,only triangles,"{'min': [-0.92, -0.62, -0.26], 'max': [0.75, 0.73, 0.34]}"
Helicopter,1362,2668,only triangles,"{'min': [-1.07, -0.62, -0.18], 'max': [0.61, 0.67, 0.31]}"
Helicopter,222,368,only triangles,"{'min': [-0.75, -0.89, -0.32], 'max': [0.83, 0.94, 0.25]}"
Helicopter,2688,4000,only triangles,"{'min': [-0.66, -0.61, -0.24], 'max': [0.84, 0.49, 0.26]}"
Helicopter,26850,51403,only triangles,"{'min': [-0.89, -0.65, -0.28], 'max': [0.86, 0.75, 0.2]}"
Helicopter,1976,3391,only triangles,"{'min': [-1.04, -0.3, -0.26], 'max': [0.66, 0.54, 0.38]}"
Helicopter,13309,25129,only triangles,"{'min': [-0.85, -0.33, -0.2], 'max': [1.0, 0.18, 0.13]}"
Helicopter,1176,2060,only triangles,"{'min': [-0.78, -0.47, -0.12], 'max': [0.96, 0.73, 0.18]}"
Helicopter,2770,4664,only triangles,"{'min': [-0.73, -0.55, -0.33], 'max': [1.09, 0.83, 0.25]}"
Helicopter,1176,2060,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.67, 0.22]}"
Helicopter,396,682,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.58, 0.26]}"
Helicopter,1058,1882,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.21, 0.29, 0.98]}"
Helicopter,1464,3406,only triangles,"{'min': [-1.06, -0.65, -0.18], 'max': [0.72, 0.69, 0.3]}"
Helicopter,4496,8027,only triangles,"{'min': [-0.98, -0.51, -0.8], 'max': [0.74, 0.37, 0.57]}"
Helicopter,10985,20598,only triangles,"{'min': [-1.02, -0.77, -0.28], 'max': [0.92, 0.81, 0.22]}"
Helicopter,3218,6448,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.32, 0.79]}"
Helicopter,1644,2996,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.77, 0.39]}"
Helicopter,748,1325,only triangles,"{'min': [-0.63, -0.6, -0.14], 'max': [1.02, 0.65, 0.17]}"
Helicopter,510,844,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.75, 0.98, 0.23]}"
Helicopter,665,1242,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.79, 0.57, 0.98]}"
Helicopter,496,923,only triangles,"{'min': [-1.05, -0.47, -0.44], 'max': [0.76, 0.8, 0.21]}"
Helicopter,8944,16677,only triangles,"{'min': [-1.03, -0.91, -0.25], 'max': [0.75, 0.46, 0.22]}"
Helicopter,1006,2008,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.85, 0.21, 0.98]}"
Helicopter,7105,14168,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.27, 0.17]}"
Helicopter,1066,2094,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.27, 0.37, 0.98]}"
Helicopter,1362,2668,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.77, 0.3, 0.98]}"
Helicopter,8547,17806,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.75, 0.31, 0.98]}"
Helicopter,222,368,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.31, 0.84]}"
Helicopter,1610,2952,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.81, 0.98, 0.29]}"
Helicopter,18412,34708,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.75, 0.34, 0.98]}"
Helicopter,2740,5138,only triangles,"{'min': [-1.06, -0.31, -0.66], 'max': [0.88, 0.27, 0.6]}"
Bus,4915,28227,only triangles,"{'min': [-7.22, -2.77, -0.49], 'max': [7.78, 0.26, 4.27]}"
